frequency,recency,T,monetary_value,pred_purchases,est_trans_value,clv
5.0,354.0,390.0,271.23400000000004,2.28,300.2514470673564,660.5280036668887
5.0,278.0,325.0,166.272,2.66,215.44936138256782,555.1581780978573
1.0,119.0,171.0,10.9,1.31,234.33659358503513,289.31200969703116
1.0,155.0,255.0,312.93,0.96,372.33522095386473,333.81079592850955
4.0,154.0,205.0,162.0275,3.18,221.65509749349576,686.7641670200956
1.0,163.0,205.0,79.2,1.14,265.54311694129467,285.3962561412119
1.0,13.0,72.0,109.0,2.26,279.1588474832644,607.5684278562411
2.0,170.0,203.0,271.57500000000005,1.83,327.7660629490315,580.6946743466896
3.0,172.0,340.0,231.28666666666666,1.66,285.4955757807669,455.82249433656057
4.0,222.0,259.0,226.76250000000002,2.64,271.5602272714308,696.4531252748205
3.0,189.0,261.0,112.56333333333333,2.07,200.46330315503494,400.335473209625
7.0,349.0,380.0,430.59285714285716,3.15,429.3908970362761,1310.064876369182
6.0,334.0,386.0,363.875,2.71,373.5376583090539,976.6593687553886
2.0,241.0,340.0,473.455,1.21,454.39038309749276,525.3724139259375
2.0,101.0,144.0,350.38,2.36,377.1945826107092,866.9170212478308
3.0,104.0,198.0,148.04,2.57,225.87247511100162,563.5618637841892
2.0,253.0,318.0,624.5,1.28,549.1296858358736,672.4541448802524
3.0,277.0,343.0,418.6000000000001,1.65,419.65352080506375,665.1790524317067
2.0,111.0,385.0,317.70000000000005,1.09,356.6968474093435,369.7140372424452
3.0,322.0,393.0,359.4866666666667,1.47,377.31524630848264,531.2381625975453
45.0,363.0,394.0,5393.010222222222,18.18,5265.091448887945,93128.42217578358
12.0,313.0,386.0,360.2083333333333,5.14,365.8055561727717,1822.7372381667956
4.0,306.0,345.0,457.2525,2.09,449.2482378146647,904.0968219517306
5.0,237.0,288.0,200.53400000000002,2.94,243.13070377059614,694.1710559663435
4.0,224.0,394.0,333.33,1.86,353.714624701107,633.8697781306777
2.0,208.0,253.0,486.87,1.54,462.8046155860583,686.5790293606169
2.0,188.0,260.0,189.575,1.51,276.33355724181024,400.79765360122275
1.0,6.0,92.0,379.71999999999997,1.97,402.8518197088365,747.2806405341508
2.0,309.0,393.0,267.23,1.07,325.0407673722282,331.3156713885666
1.0,165.0,249.0,634.35,0.98,519.1932112491639,475.5155889550655
28.0,372.0,394.0,444.0989285714286,11.41,443.2117223201784,4918.64309491343
2.0,104.0,394.0,574.88,1.07,518.0067476262112,525.9899965068839
1.0,19.0,225.0,183.5,1.06,313.1981738381888,292.5044338820468
1.0,165.0,337.0,191.73000000000002,0.77,316.95849136706164,223.25493834198335
2.0,42.0,66.0,560.375,3.78,508.9088391471473,1927.2274468493824
5.0,245.0,296.0,1030.526,2.88,913.7072238606194,2549.2061613869178
2.0,350.0,388.0,425.35,1.08,424.21769179205523,437.31749288031347
35.0,364.0,392.0,803.9222857142856,14.26,791.3880068532541,10979.208647693835
2.0,266.0,310.0,148.875,1.31,250.80547209200654,313.8832253341883
3.0,244.0,329.0,358.59666666666664,1.71,376.67780865817315,618.8397344227808
4.0,150.0,383.0,829.845,1.91,736.4850813581152,1351.6849691193577
1.0,245.0,316.0,568.86,0.81,489.2705873164928,368.0074906512557
1.0,151.0,208.0,462.02,1.13,440.45499499756505,467.30140378082956
7.0,83.0,113.0,246.20285714285714,7.93,271.7665273606855,2151.3083341478296
1.0,18.0,67.0,180.51,2.35,311.8320317468972,709.5998167241064
7.0,237.0,274.0,140.48857142857145,4.15,181.3974853767407,732.0527343747025
5.0,100.0,182.0,178.132,4.22,225.03142666544727,930.3165604499317
1.0,213.0,389.0,636.04,0.68,519.9653785181548,324.1439837322989
1.0,48.0,78.0,294.62,2.17,363.9693140336142,765.0112669567142
2.0,90.0,182.0,175.505,1.99,267.5084919332663,515.8997810716982
1.0,70.0,142.0,539.59,1.49,475.897015740538,670.7794048350524
3.0,242.0,341.0,503.83,1.66,480.69712859817764,765.7498478922147
12.0,364.0,386.0,239.865,5.14,256.3083330235975,1277.2435178303954
1.0,200.0,281.0,146.82,0.89,296.43894577512,245.88505642999462
1.0,141.0,233.0,69.6,1.03,261.15684133045875,252.08839603195474
2.0,87.0,112.0,390.25,2.79,402.2020704466471,1102.1766392828508
10.0,355.0,391.0,370.909,4.28,376.3699375423994,1560.6556094219957
8.0,357.0,393.0,159.6575,3.46,193.63460141913538,648.8520891071091
10.0,371.0,393.0,259.18199999999996,4.26,276.51244772167024,1141.472437896556
2.0,280.0,344.0,298.525,1.2,344.6697950076853,394.5366789996184
3.0,247.0,346.0,228.88,1.64,283.7718679773085,446.4047822354589
1.0,9.0,143.0,120.05,1.49,284.2076334728203,383.7406490791067
5.0,364.0,392.0,158.626,2.27,209.27191862094082,458.3204593052658
1.0,140.0,191.0,330.35,1.21,380.29448357269405,431.53412583385796
1.0,252.0,282.0,313.49,0.89,372.5910870311635,309.2767654342405
9.0,338.0,387.0,288.3366666666667,3.91,303.9667803512881,1152.1154773657759
3.0,35.0,59.0,1328.3733333333332,5.48,1071.2532690232256,5949.315005122815
3.0,126.0,208.0,286.02000000000004,2.47,324.69679757133093,779.3324060997086
19.0,347.0,392.0,305.4010526315789,7.87,312.284435985758,2386.5224813878053
1.0,171.0,389.0,196.25,0.68,319.0236961338302,197.56634399311014
18.0,370.0,394.0,431.48833333333334,7.43,430.9199332274819,3111.502051268869
7.0,243.0,309.0,371.08571428571435,3.76,378.52167482220557,1380.4018021389397
1.0,45.0,74.0,184.5,2.23,313.6550775476508,679.80542454892
6.0,204.0,227.0,445.35999999999996,4.19,441.54908506017625,1806.7599761167116
5.0,136.0,294.0,187.25,2.89,232.39814430872678,651.5731676898599
2.0,17.0,80.0,158.7,3.41,256.96796439168276,871.4310049292867
5.0,277.0,302.0,274.602,2.83,302.9725597041808,831.0745676841983
1.0,42.0,383.0,61.349999999999994,0.69,257.3873857273967,149.82127733123767
3.0,265.0,347.0,184.42333333333332,1.63,251.9310217519277,395.34022247665973
10.0,355.0,393.0,451.712,4.26,448.58869173775395,1851.8002870775535
1.0,42.0,81.0,529.1,2.12,471.10409582828083,966.3183543048351
2.0,214.0,267.0,469.20500000000004,1.48,451.7246739602283,640.946849008021
5.0,185.0,208.0,552.646,3.81,527.6130116024044,1965.673358054873
8.0,333.0,380.0,515.93375,3.56,503.82288413456854,1738.7669223709006
5.0,185.0,309.0,364.988,2.78,375.9982386804322,1011.2555392231945
1.0,115.0,393.0,307.25,0.67,369.74000788412013,223.2008537474017
3.0,59.0,103.0,294.09999999999997,4.03,330.4838719696456,1322.325877608599
5.0,354.0,385.0,294.55,2.31,319.08917338570524,709.9587826678213
2.0,85.0,144.0,256.2,2.36,318.1224681289275,731.0962213732984
10.0,359.0,382.0,260.113,4.37,277.3445413339851,1173.7632469034402
4.0,267.0,305.0,90.8,2.31,166.7448073682487,372.91176852971296
4.0,66.0,92.0,744.82,5.49,670.9381027627815,3683.0747115379813
2.0,217.0,278.0,176.10500000000002,1.43,267.8848273408802,367.51714897167216
1.0,259.0,306.0,169.65,0.83,306.8700574621391,237.56336530024683
2.0,60.0,86.0,159.595,3.27,257.5293313747067,836.3675526690339
2.0,241.0,267.0,237.55,1.48,306.4247092089315,434.800624301895
4.0,232.0,284.0,575.8725,2.45,540.6940784612802,1284.2292526192489
2.0,189.0,304.0,202.055,1.33,284.1613337201776,361.52357898792116
1.0,224.0,375.0,167.45,0.7,305.8648693013225,197.3452875828378
4.0,297.0,334.0,163.0675,2.15,222.45684824608787,460.3653113176547
4.0,310.0,333.0,287.05,2.15,318.03671621075665,659.8695227797549
5.0,258.0,294.0,419.93999999999994,2.89,420.3956797786439,1179.6394454530405
12.0,244.0,269.0,203.08916666666667,6.95,222.84697278486252,1512.2060745800243
1.0,114.0,352.0,207.3,0.74,324.07248212338607,216.6422755406154
9.0,344.0,389.0,779.7,3.9,738.0058521056793,2784.635837739218
2.0,64.0,93.0,324.695,3.12,361.0842910364412,1116.990405641753
1.0,57.0,394.0,842.82,0.67,614.4439275607222,355.03530247918883
1.0,89.0,274.0,118.8,0.91,283.6365038359927,235.36193784365756
4.0,242.0,341.0,383.285,2.11,392.2256428220114,797.256817103778
1.0,313.0,393.0,654.57,0.67,528.431804254487,329.1713756394658
2.0,286.0,361.0,245.11,1.15,311.16653534486557,341.60646866672084
7.0,363.0,394.0,467.12,3.06,460.6158434482691,1361.457965840307
3.0,176.0,263.0,783.9866666666667,2.05,681.3515188437035,1352.0699807810406
1.0,157.0,221.0,734.75,1.08,565.0663436791559,570.9600108183614
10.0,325.0,355.0,733.571,4.65,700.50391566197,3160.121673385096
2.0,151.0,225.0,497.47,1.69,469.45320778723567,766.1630502069816
6.0,220.0,301.0,478.11666666666673,3.34,468.889425437067,1519.0384187777447
2.0,182.0,262.0,240.3,1.5,308.14957982716146,444.1102575983041
3.0,296.0,343.0,420.3233333333333,1.65,420.88781018787256,667.1493927813366
2.0,136.0,267.0,2125.425,1.48,1490.5483886238133,2114.340115830809
2.0,192.0,291.0,817.6300000000001,1.38,670.2657812899668,884.8709345137706
7.0,351.0,388.0,148.56285714285715,3.1,188.29972625908198,564.1093170968395
2.0,366.0,395.0,23.16,1.07,171.9537958117222,174.50432052312482
6.0,104.0,127.0,1075.0533333333333,6.39,967.1224054954727,6138.456572080692
11.0,339.0,391.0,185.31454545454545,4.68,208.42674577677704,945.598036472494
2.0,40.0,77.0,312.08500000000004,3.48,353.1749752197575,1225.4404246504398
3.0,335.0,380.0,569.0200000000001,1.51,527.3876459281449,764.7684629733177
3.0,270.0,340.0,393.05,1.66,401.35404668663057,641.0080852175441
4.0,245.0,395.0,147.8975,1.86,210.7620800568352,376.8905448202869
2.0,150.0,290.0,256.31,1.38,318.1914629536567,421.21501021775487
1.0,40.0,218.0,53.1,1.09,253.61793012433458,249.7797751272501
1.0,224.0,299.0,230.3,0.85,334.5812674410137,263.6152703744969
11.0,280.0,313.0,197.15090909090907,5.65,219.10881916957658,1205.1041465755095
9.0,229.0,276.0,318.5055555555556,5.19,330.6160552175338,1674.050279152236
1.0,38.0,122.0,591.6,1.65,499.66057766966037,778.707835264868
1.0,41.0,316.0,389.81,0.81,407.46197813730885,286.35005752266494
1.0,20.0,93.0,351.35,1.96,389.88946147139757,725.9870845059783
1.0,294.0,394.0,537.36,0.67,474.8781204684376,294.80057878260175
12.0,346.0,386.0,1017.8791666666667,5.14,964.2028915427132,4804.771860500843
6.0,368.0,390.0,220.1916666666667,2.68,253.61241439474932,657.1462108953846
3.0,315.0,381.0,491.0,1.51,471.5079993246161,682.1535442450961
8.0,365.0,393.0,236.24,3.46,260.31037383184787,872.2812516421488
4.0,132.0,155.0,173.75,3.9,230.69213902932404,885.446859881967
1.0,158.0,210.0,304.56,1.12,368.5109369056672,388.2342672602705
1.0,19.0,84.0,238.04999999999998,2.08,338.1222711893448,671.9552245861387
5.0,362.0,393.0,219.42800000000003,2.27,258.39575785615466,564.639416977655
6.0,235.0,259.0,394.99500000000006,3.77,399.51195542502535,1467.8493278815154
2.0,226.0,320.0,526.0899999999999,1.27,487.4044067304145,593.6448942234969
127.0,373.0,395.0,1192.235748031496,50.69,1185.096539976771,58477.23266135121
2.0,281.0,339.0,490.865,1.21,465.31038217508694,539.4046239439677
3.0,97.0,142.0,731.4133333333334,3.27,643.6973367437781,2064.2706946328326
7.0,361.0,393.0,185.95857142857145,3.06,220.26716425926742,652.5058261944669
3.0,186.0,274.0,357.8333333333333,1.99,376.1310924712037,721.3977547594031
5.0,206.0,267.0,698.062,3.13,645.0991503186942,1962.133271007843
1.0,114.0,164.0,303.45,1.35,368.00377378816427,468.9219418931965
1.0,29.0,296.0,310.82,0.85,371.3711541268998,272.97842171225534
1.0,217.0,255.0,139.2,0.96,292.957339509019,264.214793089692
2.0,136.0,263.0,973.4749999999999,1.5,768.0157672892581,1103.1735038744396
1.0,20.0,42.0,363.53,2.91,395.4545486526456,1141.4453656215508
1.0,1.0,101.0,885.0,1.87,633.7161260258322,1096.377074331349
1.0,63.0,98.0,632.23,1.9,518.2245753851043,946.231957978308
2.0,193.0,240.0,1539.655,1.61,1123.1384024272402,1739.7506547721496
1.0,316.0,390.0,349.48,0.68,389.0350515347035,244.04777099414991
3.0,328.0,386.0,212.40333333333334,1.49,271.9709155223293,389.009985218739
4.0,271.0,317.0,685.355,2.24,625.0956907407701,1352.8036245548135
3.0,236.0,281.0,145.45666666666668,1.95,224.02223474025334,420.73027713343487
3.0,252.0,378.0,142.84666666666666,1.52,222.15289511406502,323.59721813171427
14.0,340.0,393.0,656.5685714285715,5.86,638.2359737050737,3626.592358699665
1.0,17.0,92.0,421.97,1.97,422.15600143360905,790.189490875704
2.0,141.0,393.0,135.95,1.07,242.69858018632564,247.17912932345126
10.0,356.0,392.0,830.707,4.27,787.3205054856146,3257.39055011605
2.0,45.0,241.0,59.25000000000001,1.61,194.59037057969311,299.84483186904714
5.0,146.0,182.0,297.404,4.22,321.3950093315179,1329.0313051950563
3.0,337.0,381.0,258.94666666666666,1.51,305.3062784858887,441.7103795928616
2.0,295.0,393.0,641.28,1.07,559.6545327354733,570.4461145085342
5.0,254.0,320.0,586.298,2.7,554.8015158940958,1448.6350690370568
4.0,160.0,247.0,240.17000000000002,2.75,281.8962592092954,751.652469126946
2.0,309.0,354.0,470.57,1.17,452.58083701254964,505.389521668999
1.0,308.0,341.0,243.52,0.76,340.62153448010235,240.58050219385075
5.0,372.0,394.0,236.11999999999998,2.26,271.88174720706724,592.7867644527767
5.0,222.0,259.0,269.884,3.21,299.1607398049713,933.1865014732292
1.0,118.0,387.0,105.18,0.68,277.4134753131193,170.1036047382188
4.0,241.0,280.0,194.7325,2.48,246.86784591996312,593.3702387652751
1.0,177.0,262.0,227.37,0.94,333.24253957228984,292.7521251450721
5.0,329.0,353.0,497.0,2.48,482.65486617819624,1158.232630248242
5.0,209.0,339.0,137.75799999999998,2.57,192.4120081383836,478.0487920961839
28.0,372.0,395.0,266.68928571428575,11.39,273.0267066351447,3023.2305548915456
1.0,157.0,294.0,240.0,0.86,339.01323342279585,269.01548394425305
1.0,21.0,73.0,193.6,2.25,317.81290130375567,688.9756322384964
1.0,203.0,233.0,191.06,1.03,316.65236588172206,307.5599689213818
9.0,190.0,334.0,157.2711111111111,4.44,188.19181666730628,809.6262005621104
10.0,224.0,382.0,223.542,4.37,244.658724474731,1033.8410076874545
2.0,150.0,200.0,159.23000000000002,1.86,257.30039400174167,461.2089269211376
3.0,132.0,155.0,207.64666666666665,3.07,268.5640858332224,807.8454749867985
8.0,305.0,331.0,585.105,4.01,564.0461273363815,2194.112354082971
5.0,57.0,81.0,330.326,7.16,347.9937237702158,2512.195609636479
1.0,73.0,105.0,208.95,1.82,324.8263732439985,567.5258798143573
4.0,229.0,281.0,401.02750000000003,2.48,405.90358775265196,972.7035784203385
2.0,26.0,51.0,184.685,4.27,273.26642366975767,1182.0588179244387
5.0,265.0,302.0,213.792,2.83,253.84225701852324,696.2996165155388
7.0,337.0,388.0,319.7742857142857,3.1,334.65849576843084,1002.5598494274416
5.0,363.0,386.0,1463.23,2.3,1263.3023314629017,2804.42087597417
5.0,191.0,234.0,659.174,3.48,613.6803177115597,2080.1781034216183
3.0,56.0,82.0,195.5566666666667,4.61,259.9049608981204,1200.0811270564307
41.0,361.0,386.0,485.68634146341464,16.88,483.9008132247838,7950.908048945839
4.0,70.0,190.0,479.78499999999997,3.36,466.61886169234015,1533.2630595536389
12.0,344.0,380.0,617.9416666666667,5.21,600.3103146109664,3032.7658120009946
9.0,269.0,351.0,235.85999999999999,4.25,257.6122354684832,1063.0306084475365
1.0,59.0,137.0,1070.21,1.53,718.3392620553027,1036.668630799036
5.0,359.0,395.0,392.706,2.26,398.392478605462,866.6798023467843
2.0,249.0,380.0,152.35,1.1,252.98508132776988,265.55932309908655
2.0,291.0,391.0,731.1800000000001,1.08,616.0421213096098,630.7377400820546
4.0,277.0,310.0,245.3475,2.28,285.88766740308944,630.5964725179025
8.0,357.0,390.0,238.11375,3.49,261.9417351553659,883.6698467272347
40.0,371.0,395.0,2000.241,16.15,1954.7042561401008,30718.31595294912
3.0,187.0,267.0,337.34333333333336,2.03,361.45570207250717,708.3601114485359
3.0,307.0,374.0,309.8066666666667,1.53,341.7333334237953,502.4789887462018
1.0,194.0,264.0,1368.48,0.94,854.6199314765549,747.2001172554815
1.0,203.0,278.0,288.62,0.9,361.2278917768418,302.4730058680431
2.0,352.0,381.0,206.125,1.1,286.71414223515796,300.3217615279466
1.0,184.0,227.0,307.25,1.06,369.74000788412013,366.3977061920476
4.0,281.0,338.0,316.4275,2.12,340.68424768602176,697.8325942950298
1.0,38.0,124.0,457.8,1.64,438.5268613436351,675.4482027720294
1.0,30.0,179.0,10.95,1.27,234.35943877050823,270.2687041353398
1.0,236.0,387.0,1554.6,0.68,939.6588498816357,590.047364345793
16.0,367.0,392.0,475.548125,6.67,471.8667250295837,3054.8876378085974
5.0,366.0,388.0,426.642,2.29,425.81043538790686,940.9894928003127
1.0,74.0,158.0,184.9,1.39,313.8378390314357,408.4213409110937
7.0,168.0,192.0,169.31714285714287,5.48,206.04136736641644,1108.2002744071879
1.0,266.0,302.0,615.8,0.84,510.7176474386425,400.0520920187027
1.0,61.0,282.0,108.5,0.89,278.93039562853335,222.2676047606313
14.0,359.0,388.0,677.1035714285715,5.92,657.1639294769814,3776.4705750633757
1.0,181.0,301.0,33.0,0.84,244.43416556414692,190.66463412534725
4.0,267.0,344.0,374.0375,2.09,385.09661389451543,776.9055479698037
5.0,335.0,358.0,360.3,2.46,372.2106567203868,882.3705313080875
3.0,75.0,247.0,345.82,2.16,367.52687789549157,767.2059881242034
1.0,16.0,203.0,198.77999999999997,1.15,320.1796625187692,326.1388805721882
1.0,196.0,283.0,465.6,0.89,442.09071027743926,364.33534374195455
3.0,79.0,108.0,182.66666666666666,3.91,250.67285829981884,972.1837783910314
1.0,156.0,392.0,266.95,0.67,351.3267883927987,215.34347522370308
1.0,82.0,142.0,208.1,1.49,324.4380050909557,458.5198041099615
2.0,220.0,249.0,438.29,1.56,432.33399208292644,649.8465243617239
1.0,38.0,78.0,222.88,2.17,331.19104191680515,694.3564318018354
1.0,186.0,291.0,574.5,0.87,491.8475242378589,395.30600199182805
6.0,197.0,276.0,363.2616666666667,3.58,373.0257398568968,1299.8883496522092
2.0,212.0,290.0,1000.1000000000001,1.38,784.7156510021211,1039.0295738574055
1.0,175.0,308.0,132.6,0.83,289.9417750265693,221.4911821572956
4.0,139.0,275.0,610.0,2.52,567.0034523161729,1382.9885887249511
1.0,151.0,344.0,257.04,0.75,346.79887263202954,239.1705097425064
10.0,225.0,267.0,311.20799999999997,5.89,323.01137605066197,1856.0613372658731
1.0,138.0,177.0,305.7,1.28,369.03180713445397,444.536762971925
1.0,41.0,79.0,124.6,2.15,286.2865453508727,596.0951189704268
1.0,160.0,337.0,430.58,0.77,426.08994237207753,299.85680524453045
5.0,164.0,278.0,220.766,3.03,259.4767699428741,762.9432626936309
3.0,90.0,157.0,561.7199999999999,3.04,522.1592247514495,1555.5810625221297
9.0,347.0,383.0,578.8522222222223,3.95,560.5897180217382,2144.2408780365076
2.0,73.0,306.0,354.99,1.32,380.086092992542,480.1740004247326
1.0,87.0,200.0,1662.55,1.16,988.9816053180664,1071.345279367808
1.0,86.0,166.0,1116.26,1.34,739.379677876031,928.856783679413
1.0,160.0,386.0,269.84,0.68,352.64724011314405,219.44194534931393
3.0,36.0,88.0,689.0666666666666,4.43,613.3677191050858,2712.3586439254314
2.0,47.0,78.0,164.9,3.46,260.8567636036922,898.3202180897307
5.0,301.0,347.0,203.898,2.52,245.8485846821987,598.7735433796155
2.0,266.0,330.0,405.32,1.24,411.6543614345474,488.3712117005302
1.0,344.0,383.0,213.05,0.69,326.699678452793,208.5699841595251
6.0,237.0,274.0,183.09,3.61,222.64552128749568,780.6530142908655
7.0,344.0,393.0,645.9457142857143,3.06,613.483626387002,1817.3222396328354
2.0,222.0,246.0,182.04500000000002,1.58,271.61054787625693,412.340674280431
1.0,311.0,388.0,348.0,0.68,388.3588340446996,244.67984722370664
4.0,271.0,313.0,452.80275,2.27,445.81786241913886,975.3256110429226
2.0,37.0,241.0,173.95,1.61,266.53315600186716,410.4956059556401
1.0,336.0,380.0,160.0,0.69,302.4609366658301,194.38310164294487
2.0,222.0,353.0,414.19500000000005,1.17,417.2209893388351,466.970115655168
4.0,128.0,166.0,274.1375,3.72,308.0822867945585,1123.4471959719433
1.0,225.0,345.0,245.3,0.75,341.43482308294483,237.35048290022957
2.0,314.0,336.0,312.91499999999996,1.22,353.69557253362325,413.1844001348878
12.0,368.0,393.0,372.93,5.06,377.38066494901807,1851.1502169931036
1.0,294.0,383.0,164.0,0.69,304.2885515036784,193.75620782741422
2.0,334.0,385.0,339.97,1.09,370.6651632886095,384.7146769506591
2.0,281.0,346.0,148.45499999999998,1.19,250.5420373066769,285.35781546752787
5.0,201.0,232.0,310.56000000000006,3.5,332.02415358628707,1133.332482894246
1.0,172.0,268.0,313.35,0.93,372.5271205118388,320.83961750592255
7.0,341.0,388.0,330.95714285714286,3.1,344.2180749664081,1031.2020151846993
2.0,131.0,204.0,137.96,1.83,243.95930380183194,430.495662490046
1.0,197.0,232.0,543.09,1.04,477.49617872365525,465.2341682350391
3.0,219.0,269.0,430.34,2.02,428.061968012516,833.7521645491436
