cust_id,invoice,total_sale,total_pieces
13819,491627,460.3,358
13819,497341,419.6,380
13820,496004,235.12,74
13820,499899,159.3,58
13820,527398,266.23,155
13821,493442,309.2,131
13821,493820,262.05,61
13821,494605,120.95,13
13821,532288,332.89,125
13823,492168,391.55,245
13823,496977,532.93,217
13823,500941,306.26,46
13823,518431,699.18,404
13823,534846,515.87,213
13824,501124,96.96,48
13824,506383,390.6,148
13824,510218,200.7,58
13824,515743,245.76,184
13824,521377,186,72
13824,528150,374.7,130
13824,535365,121.1,34
13825,491109,143.36,104
13825,502818,112.23,78
13829,527119,102,12
13830,507266,156.85,47
13831,491240,936.26,376
13831,492349,306.2,116
13831,493699,256.7,72
13831,494660,185.8,138
13831,496066,346.56,192
13831,500568,278.8,100
13831,503059,169.25,39
13831,508631,2.9,2
13831,508908,349.8,108
13831,513773,244.6,33
13831,516369,311.4,108
13831,526936,1024.32,368
13831,537127,408,160
13832,526891,561.49,394
13833,529904,316.56,126
13834,497258,202.45,43
13834,507943,121.74,178
13835,499996,124.45,31
13835,502425,59.5,12
13835,515098,76.75,35
13836,528330,320.87,173
13836,531129,299.5,100
13838,507380,240.44,106
13838,525025,357.44,160
13838,525029,64.1,30
13838,525031,74.63,40
13838,526175,105.54,51
13838,526176,194.1,61
13838,537042,238.11,83
13839,518658,139.95,25
13840,527933,651.4,358
13842,498125,190.95,73
13842,498126,79.32,114
13842,498127,93.87,85
13842,506729,156.3,42
13842,511775,163.1,38
13842,519723,160.77,115
13842,521467,230.51,115
13842,523000,309.3,178
13842,528104,549.6,188
13842,537691,310.57,163
13843,534718,319.75,145
13846,530972,442.73,317
13847,492794,310.72,96
13848,491133,480,1500
13848,501869,320,1000
13848,511994,320,1000
13848,520079,320,1000
13848,529719,320,1000
13848,537841,320,1000
13849,502565,509.65,143
13849,524972,917.16,436
13849,531328,504.54,288
13851,496171,199.3,14
13851,523760,209.9,66
13851,523762,156.8,78
13851,531809,653.1,310
13851,535124,735.9,352
13852,503848,187.35,85
13854,493926,228.67,49
13854,496518,270.06,201
13854,498719,278.7,78
13854,500638,312.39,109
13854,504126,326.95,229
13854,504127,30.6,12
13854,508176,338.1,102
13854,512520,140.8,40
13854,522470,318.15,124
13854,524717,391.2,80
13854,525895,301.03,129
13854,527510,432.16,72
13854,532650,311.87,45
13854,534888,154.36,76
13854,537901,309.4,68
13855,490981,313.45,103
13855,492765,495.65,165
13855,505398,394,245
13855,517129,107.24,62
13856,503198,107.58,62
13856,505157,88.45,37
13856,506475,108.43,21
13856,509427,64.63,69
13856,511683,96.54,122
13856,513572,95.62,110
13856,517843,83.7,44
13856,521207,108.58,146
13857,508629,214.75,109
13857,518387,186.18,132
13857,523570,239.28,236
13857,527049,235.5,192
13857,532239,123.4,111
13857,532265,1.9,2
13859,513794,314.7,38
13861,513604,128.43,124
13861,525713,144.83,101
13862,532980,346.73,239
13863,505714,304.52,110
13863,512407,327.6,114
13863,520849,301.65,105
13864,533625,662.4,192
13869,494666,1258.38,670
13869,502251,496.66,211
13869,510544,770.97,388
13869,517714,1024.01,618
13869,522323,359.19,162
13869,534656,1097.41,588
13870,497251,611.54,546
13870,507206,673.86,394
13870,520073,552.78,554
13870,524335,280.44,96
13870,524336,23.4,12
13870,525302,447.92,282
13870,533540,351.2,240
13871,492812,554,271
13871,502816,299,136
13871,511466,311,150
13871,525855,318.6,139
13872,491730,252.12,84
13872,502244,364.31,151
13872,514164,303.14,104
13873,499942,149.55,17
13873,508339,113.15,41
13873,525023,167.92,126
13873,526243,97.05,61
13873,534073,121.65,87
13874,496949,150.35,67
13874,500673,285.68,144
13874,505062,197,102
13874,510091,307.95,127
13874,516344,168.5,86
13874,516872,399.22,158
13875,492438,164.59,139
13875,496821,450.38,309
13875,502583,331.5,158
13875,502584,309.3,222
13875,510338,311.75,204
13875,514161,377.35,273
13875,516913,471.36,94
13875,521972,310.05,225
13875,533488,301.3,132
13877,494847,154.83,201
13877,520565,177.61,169
13878,504556,627.18,293
13878,508178,404.75,67
13878,511709,159.6,124
13879,500024,395.5,204
13880,509983,225.57,169
13880,518671,118.14,96
13880,522423,402.9,254
13880,529307,327.48,174
13880,537620,97.8,54
13881,500126,2985.5,2046
13881,501719,355.8,148
13881,503685,478.1,254
13881,505977,2519.52,1651
13881,505978,856.44,692
13881,507715,1244.6,1120
13881,510002,1021.2,216
13881,511640,1352.96,888
13881,516194,4692.92,4031
13881,518685,334.56,392
13881,523009,872.48,480
13881,523010,3000.72,1976
13881,523011,3013.02,2300
13881,524015,180,48
13881,524016,275.4,36
13881,524375,68,8
13881,526806,2485.48,1868
13881,526807,285.6,48
13881,526808,379.2,288
13881,527602,316.8,192
13881,530813,507.6,600
13881,530814,612,240
13881,536025,181.68,120
13883,490999,24.65,2
13883,499479,421.35,237
13883,501168,321.6,156
13883,504974,406.8,272
13883,504978,180.3,92
13883,509870,306.74,128
13883,522986,684.35,392
13883,524215,1051.11,641
13883,525084,299.94,170
13883,530120,188.7,58
13884,520569,254.4,92
13884,531380,197.8,99
13884,531381,3.75,1
13884,533968,238.68,118
13884,535664,406.25,187
13888,508173,284.62,116
13888,508174,3.3,2
13888,517761,601.25,253
13888,517793,153.2,48
13888,529813,521.05,226
13889,495313,319.38,232
13889,499400,311.3,158
13889,520526,498.9,270
13889,523016,309.75,125
13889,534398,135,48
13890,490519,213.65,89
13890,499990,306.54,198
13890,507275,210.1,130
13890,536191,313.28,144
13891,507186,398.4,196
13891,528329,365.91,252
13891,535587,99.25,31
13892,508105,525.24,1854
13892,519616,109.44,288
13895,490052,831,408
13895,515350,584.45,287
13896,502293,388.55,149
13897,496331,482.67,438
13897,524113,366.89,182
13898,528761,530.47,411
13900,502606,260.5,186
13900,516890,322.42,160
13900,532999,286.72,162
13901,493569,279.11,161
13901,498143,596.48,415
13901,504593,540.57,463
13901,510767,280.61,43
13901,510769,59.8,20
13901,510770,30,24
13901,515005,285.31,115
13901,518866,424.6,220
13901,518867,19.8,12
13901,536260,292.86,132
13902,491988,429.66,94
13902,495194,6989.4,63302
13902,497946,16973.1,83774
13902,498152,2836.8,9456
13902,501534,6866.3,63974
13903,530941,165.45,103
13905,490611,312.65,135
13906,529136,42,100
13907,494646,136.8,68
13909,514856,112.46,136
13909,526724,174.14,166
13911,499677,141.24,264
13911,500540,106.26,150
13911,503732,166.84,100
13911,505313,149.1,58
13911,505844,55.8,36
13911,505848,85.8,84
13911,509858,82.2,50
13911,513049,219.61,179
13911,513656,138.44,260
13911,519831,243.2,112
13911,535338,265.59,463
13912,526488,124.95,29
13913,516490,42.22,10
13915,532084,70.8,24
13916,496505,364.5,148
13916,510653,258.63,134
13916,512563,305.3,109
13916,521044,347.38,282
13919,512606,617.27,495
13919,526288,358.6,164
13920,510038,523.65,363
13920,518314,544.01,589
13920,522282,385.9,252
13920,525202,321.12,568
13921,492736,102.75,25
13921,512683,246.35,77
13921,526495,194.5,48
13921,530377,187.1,60
13922,520721,423.2,235
13922,524370,269.75,139
13927,524345,359.27,249
13929,494383,179.7,50
13929,498510,250.92,84
13929,503550,285.6,88
13929,510239,610.1,310
13929,510243,76.5,6
13929,510245,59.7,6
13929,518346,468.03,689
13929,524150,515.7,78
13929,527768,205.2,112
13931,489912,1146.1,578
13931,489913,69.6,16
13931,491825,414.36,256
13931,502756,501.36,752
13931,521771,941.8,602
13931,527940,425.7,230
13931,527941,221.65,115
13931,532546,286.68,208
13931,532547,12.6,6
13935,499267,2320.03,669
13935,501482,422.09,83
13935,505450,3374.8,1500
13936,528349,408.18,241
13936,534236,154.9,90
13937,530296,721.28,464
13939,503692,165.38,110
13939,505005,127.75,77
13939,513822,158.52,100
13939,525239,540.76,474
13941,492410,781.1,306
13941,495882,332.04,188
13941,499458,398.16,376
13941,500782,572.91,289
13941,503334,612,144
13941,512078,612,144
13941,512079,395.33,115
13941,527435,367.32,252
13941,528631,442.56,364
13941,532032,400.8,240
13941,536617,1095.12,644
13942,513271,320,1000
13943,507713,246.54,94
13944,499069,200.43,153
13945,519409,515.65,329
13945,531852,338.5,84
13946,490162,280.2,206
13946,501175,480.75,1049
13946,535825,553.71,1149
13948,490219,155.65,63
13948,499576,106.66,78
13948,528732,184.45,67
13952,492246,1226.79,597
13952,498434,2160.72,1062
13952,503192,1038.35,521
13952,503194,750,208
13952,507422,947.67,414
13952,507423,36.8,14
13952,509047,416.8,208
13952,516489,765,530
13952,522885,773.69,199
13952,522894,31.92,84
13952,525569,543.91,249
13952,534869,880.8,430
13953,491587,500,400
13953,496867,625,500
13953,509037,1000,800
13953,518334,500,400
13953,529141,500,400
13955,536042,222.21,120
13957,498448,102.84,48
13957,508497,156.06,36
13957,527451,199.35,73
13958,490376,796.55,389
13958,490377,15,12
13958,500323,487.75,163
13958,506168,550.8,210
13958,506169,92.6,44
13958,516112,1970.27,1040
13958,516113,30.54,14
13958,535090,765.72,392
13959,516130,43.25,13
13959,526412,298.05,229
13959,531229,136.68,101
13961,532593,538.4,226
13962,524620,193.25,73
13963,505367,305.33,89
13963,509463,98.84,32
13963,512327,168.95,33
13963,514345,135.42,76
13963,514802,127.76,58
13963,517355,52.45,17
13963,517816,79.18,38
13963,520858,139.23,185
13963,522130,97.11,53
13963,524280,106.53,171
13963,529078,331.87,299
13963,531369,192.5,58
13963,533092,360.86,438
13963,537447,151.3,54
13964,525412,305.65,177
13964,533504,133.25,51
13965,493707,588.31,247
13965,497348,197.7,126
13965,519740,210.6,52
13966,524715,390.86,772
13967,531457,85.6,24
13968,526641,123.66,174
13969,502597,360.95,141
13969,506399,201.5,92
13969,507368,111.95,66
13969,512783,198.9,90
13969,514366,189.67,79
13969,515017,136.5,59
13969,516774,152.15,78
13969,517552,242.29,162
13969,519008,215.25,130
13969,521975,461.15,317
13969,522815,114.15,54
13969,523745,123.3,61
13969,524854,100.75,50
13969,529157,518.63,305
13969,529158,0.95,1
13969,530964,356,170
13969,533803,510.25,287
13969,538170,317.59,133
13970,524273,288.55,109
13970,533700,558,360
13971,495578,267.22,214
13971,504092,319.69,183
13971,512685,322.39,224
13971,515745,311.88,215
13971,519715,301.6,144
13971,526489,386.53,260
13974,507213,264.13,107
13975,496551,553.66,579
13975,502913,415.14,374
13975,511322,464.1,452
13975,527908,885.93,554
13975,530091,137.5,74
13975,532348,376.23,169
13976,497393,275.41,89
13976,506279,257.41,91
13976,516482,301.56,118
13977,528740,519.81,303
13979,489904,203.78,150
13979,499665,474.71,361
13979,507376,601.12,347
13979,508063,22.5,6
13979,532297,1233.75,768
13979,532303,10.5,25
13980,498578,216.9,93
13980,507839,43.65,19
13980,518433,36.77,31
13980,523962,302.46,162
13981,527970,331.14,234
13982,495030,835.45,576
13982,499035,220.19,131
13982,508996,311.65,135
13982,513080,360.3,232
13982,517319,417.59,318
13982,538065,428.6,208
13983,491096,175.95,85
13983,494482,1131.62,879
13983,501426,424.74,272
13983,509055,434.9,304
13983,509582,205.19,169
13983,511307,482.59,309
13983,517748,323.73,243
13983,521557,552.67,334
13983,530274,444.27,159
13983,537690,329.36,220
13984,490616,214.8,128
13984,490618,44.7,22
13984,497200,110.27,54
13984,514254,140.15,111
13984,517969,131.01,103
13984,531453,168.08,114
13984,533784,164.28,90
13984,537854,154.8,120
13985,497401,224.35,172
13985,509975,368.88,114
13985,523718,510.3,309
13985,526746,539.65,267
13985,527969,462.9,234
13985,533010,550.45,251
13985,536046,304.2,144
13987,530655,377.46,330
13987,535092,305.08,162
13988,502347,310.2,168
13988,534158,299.64,173
13989,509700,361.68,484
13989,518486,344.22,378
13989,521003,54.08,32
13992,521194,75.9,50
13992,534980,66.8,40
13993,490005,556.75,203
13993,497392,213.05,82
13993,499650,217.86,42
13993,505785,191.02,74
13993,513054,417.75,201
13993,519943,494.37,195
13993,523977,451.55,190
13993,530923,331.55,129
13993,530924,111,20
13993,535103,324.45,99
13995,492743,143.7,66
13995,499679,257.2,148
13995,502592,62.95,15
13995,505082,235.67,249
13995,510984,337.88,177
13995,516349,300.26,171
13995,520693,301.53,159
13995,528077,481.83,349
13995,535341,387.3,146
13996,531189,492.38,271
13996,533781,403.38,342
13997,511323,143.55,50
13997,515177,226.01,95
13997,515178,12.75,1
13998,508055,264.05,67
13998,516135,14.85,3
13998,522949,287.8,134
13999,490375,350.55,185
13999,492252,357,230
13999,493998,305.8,116
13999,499411,364.1,163
13999,503954,316.41,159
13999,505183,339.59,155
13999,507027,364.5,50
13999,508901,323.31,284
13999,511801,316.13,164
13999,513556,341.1,202
13999,515861,354.2,74
13999,517517,304.2,226
13999,520023,303.31,189
13999,522053,313.45,109
13999,527281,310,210
13999,530903,326.35,141
13999,536052,310.45,143
14000,489677,192,48
14000,505466,690.7,498
14000,516975,305.32,292
14000,528362,222.66,290
14001,517963,500.57,211
14001,520572,385.3,114
14001,523839,340.2,156
14001,523840,45,12
14001,527144,478.1,162
14001,530975,436.6,162
14001,536526,301.24,94
14003,490537,209.41,149
14004,524613,807.15,369
14004,524616,34,8
14004,532286,264.4,28
14004,532289,570.26,352
14006,499171,330.66,342
14006,505503,386.24,760
14006,510262,361.58,326
14006,513937,156,112
14007,515815,79.48,16
14008,525042,509.04,326
14009,521319,404.3,586
14010,509415,351.1,158
14010,509420,94.05,19
14011,504151,292.34,456
14011,519394,165.48,188
14013,502675,174.2,84
14013,535016,437.35,229
14014,507914,276.66,388
14014,535801,1166.37,540
14016,493955,1190.46,334
14016,496510,740.43,446
14016,501930,782.45,503
14016,504574,1167.88,628
14016,514866,1230.2,702
14016,519877,908.8,586
14016,531508,1041.98,398
14017,508636,229.75,73
14018,500122,367.15,224
14020,513792,304.68,108
14020,519815,301.53,99
14021,505826,301.09,105
14021,512586,178.73,115
14021,526859,522.69,387
14021,536259,82.17,79
14022,518555,352.15,194
14024,532653,318.04,88
14025,506902,233.45,201
14025,508069,256,86
14025,509871,1111.81,506
14025,511791,971.26,542
14025,513800,603.46,322
14025,515677,319.14,92
14025,516304,358.38,156
14025,520902,204.4,15
14026,502450,386.53,245
14026,520424,326.58,182
14028,511164,3610.5,2490
14028,511176,3610.5,2490
14028,511277,3175.5,2190
14030,491403,616.53,267
14030,491407,130.62,114
14030,496947,832.48,326
14030,498757,427.61,170
14030,498763,37.9,8
14030,504427,823.39,357
14030,505572,344.55,158
14030,524184,605.79,232
14030,527954,465.23,351
14030,532114,379.96,452
14030,535802,514.39,328
14030,535813,47.25,11
14030,537859,670.55,96
14030,537863,5.95,1
14031,490083,2506.14,1132
14031,491646,641.51,211
14031,491647,15.5,10
14031,492762,914.24,394
14031,492780,3.9,2
14031,493969,1007.78,496
14031,495340,982.83,364
14031,498431,1038.09,489
14031,501132,986.75,325
14031,506453,1307.27,425
14031,509029,891.17,199
14031,510363,417.11,123
14031,512048,526.59,189
14031,512559,615.23,79
14031,515301,515.12,118
14031,516615,1185.38,468
14031,517704,301.72,108
14031,519172,1053.74,396
14031,520568,1022.66,187
14031,523924,1541.7,480
14031,525906,1177.5,350
14031,525912,177.6,96
14031,528158,1736.13,735
14031,532085,1063.94,490
14031,535633,182.64,168
14031,536804,1714.25,531
14031,538165,185.82,154
14032,491752,309.3,362
14032,492945,308.34,362
14032,495534,305.34,478
14032,520745,301.77,224
14032,533568,346.07,282
14032,537707,303.86,176
14033,510669,109.44,576
14035,503680,214.33,95
14035,508924,232.24,82
14035,522847,304.31,157
14035,529603,677.82,346
14037,490609,218.33,166
14037,495348,238.89,225
14037,500171,73.6,56
14037,519577,158.93,97
14038,496802,704.55,376
14038,531366,804.95,367
14039,508103,115.08,100
14040,489537,633.33,250
14040,492527,437.96,192
14040,495057,282.75,97
14040,496873,78.5,18
14040,497691,582.35,192
14040,498359,454.4,92
14040,501920,371.5,66
14040,504394,315.05,113
14040,504404,6.75,1
14040,505497,386.2,188
14040,506699,206.2,94
14040,510147,227.5,66
14040,512281,315.43,146
14040,513943,944.08,464
14040,516475,531.94,213
14040,518339,426.05,199
14040,520885,408.75,169
14040,520886,15.9,2
14040,522596,292.16,118
14040,526204,875.59,344
14040,528824,585.06,286
14040,529845,388.35,105
14040,533647,264.85,75
14042,491868,431.98,180
14043,491368,164.31,84
14043,518259,139.94,69
14044,495389,245.17,82
14044,499502,255.79,115
14044,507391,352.13,207
14044,518663,391.9,231
14044,527384,586.03,268
14044,527392,639.26,915
14045,493884,396,240
14045,500289,330,200
14045,506581,2292.48,1536
14045,512457,528,160
14045,512609,272,34
14045,512656,34,4
14045,513651,666.4,168
14045,518250,1339.6,292
14045,519474,252,600
14045,520879,1339.6,292
14045,528328,489.6,192
14045,534810,1387.2,208
14045,536405,326.4,128
14047,496356,528.24,222
14047,508192,442.16,193
14047,516313,428.38,270
14047,519497,276.75,119
14047,519498,29.98,26
14047,525003,484.59,220
14047,530665,176.9,36
14047,530665,257.1,62
14047,530666,17.7,6
14047,531128,17.7,6
14047,536615,286.92,108
14048,534404,298.81,178
14048,534406,39.95,1
14049,503547,864.8,528
14049,509668,1196.35,549
14049,513952,1552.8,1017
14049,518220,1045.94,703
14049,524446,1681.74,1147
14049,524516,39,12
14049,533374,875.81,487
14049,533375,188.9,199
14049,533379,111.97,97
14051,490004,912.56,224
14051,492522,160.83,127
14051,493813,392.95,97
14051,496625,595.58,344
14051,499891,604,104
14051,501909,314.1,118
14051,514331,332.5,62
14051,519236,385.44,156
14051,525836,545.4,164
14051,529295,437.9,122
14051,529299,135,20
14051,532151,851.76,248
14051,533756,111.25,59
14051,534665,420.92,132
14051,537789,623.42,214
14052,532665,255.45,98
14053,518564,170.8,150
14053,531364,141.25,125
14055,492380,274.32,400
14055,507693,521,104
14057,490053,119.54,101
14057,504386,662.88,464
14057,512710,706.14,502
14057,519558,383.72,266
14057,534458,318.6,276
14058,513602,321.23,127
14058,521215,147.96,84
14060,500900,167.75,125
14060,508468,108.75,133
14060,509747,35.7,6
14060,515935,208.9,93
14060,521650,385.6,380
14060,523592,1027.04,604
14060,523593,15.3,6
14060,526927,238.98,234
14060,530961,200,160
14060,534873,295.8,252
14060,534875,74,40
14060,536673,339.84,504
14060,537774,281,196
14061,489664,374.43,57
14061,492223,179,24
14061,516479,364,52
14062,491212,873.61,1448
14062,491894,1126.81,480
14062,494478,975.76,396
14062,501300,1881.27,623
14062,508050,1676.33,583
14062,516302,539,236
14062,520663,2561.28,1248
14062,528129,623.89,400
14062,528151,45.4,20
14062,530648,3621.66,1430
14062,531777,297,60
14062,536074,917.34,282
14063,490933,2452.56,888
14063,491996,1337,840
14063,492740,1839.6,168
14063,493257,1072.44,614
